sale_id,category_type,category,elevation,price_lo_lkr,price_hi_lkr
SALE_26_2025,dust,primary_orth_below_best,high,950.0,1120.0
SALE_26_2025,dust,primary_orth_below_best,medium,850.0,960.0
SALE_26_2025,dust,primary_orth_below_best,low,790.0,940.0
SALE_26_2025,dust,primary_ctc_other,high,860.0,980.0
SALE_26_2025,dust,primary_ctc_other,medium,860.0,1000.0
SALE_26_2025,dust,primary_ctc_other,low,740.0,1120.0
SALE_26_2025,dust,primary_orth_other,high,740.0,940.0
SALE_26_2025,dust,primary_orth_other,medium,600.0,840.0
SALE_26_2025,dust,primary_orth_other,low,640.0,780.0
SALE_26_2025,dust,secondary_better,high,900.0,1000.0
SALE_26_2025,dust,secondary_better,medium,,
SALE_26_2025,dust,secondary_better,low,960.0,1040.0
SALE_26_2025,dust,secondary_other,high,630.0,880.0
SALE_26_2025,dust,secondary_other,medium,640.0,780.0
SALE_26_2025,dust,secondary_other,low,630.0,940.0
SALE_31_2025,off_grade,fannings_orthodox_better,high,750.0,1260.0
SALE_31_2025,off_grade,fannings_orthodox_better,medium,760.0,900.0
SALE_31_2025,off_grade,fannings_orthodox_better,low,750.0,870.0
SALE_31_2025,off_grade,fannings_ctc_better,high,,
SALE_31_2025,off_grade,fannings_ctc_better,medium,,
SALE_31_2025,off_grade,fannings_ctc_better,low,770.0,1300.0
SALE_31_2025,off_grade,fannings_orthodox_other,high,600.0,740.0
SALE_31_2025,off_grade,fannings_orthodox_other,medium,540.0,750.0
SALE_31_2025,off_grade,fannings_orthodox_other,low,520.0,740.0
SALE_31_2025,off_grade,fannings_ctc_other,high,,
SALE_31_2025,off_grade,fannings_ctc_other,medium,680.0,700.0
SALE_31_2025,off_grade,fannings_ctc_other,low,570.0,710.0
SALE_31_2025,off_grade,brokens_good,high,760.0,980.0
SALE_31_2025,off_grade,brokens_good,medium,760.0,1320.0
SALE_31_2025,off_grade,brokens_good,low,770.0,1280.0
SALE_31_2025,off_grade,brokens_other,high,600.0,750.0
SALE_31_2025,off_grade,brokens_other,medium,560.0,750.0
SALE_31_2025,off_grade,brokens_other,low,560.0,760.0
SALE_31_2025,off_grade,bop1a_better,high,790.0,890.0
SALE_31_2025,off_grade,bop1a_better,medium,800.0,1180.0
SALE_31_2025,off_grade,bop1a_better,low,800.0,1480.0
SALE_31_2025,off_grade,bop1a_other,high,710.0,770.0
SALE_31_2025,off_grade,bop1a_other,medium,700.0,780.0
SALE_31_2025,off_grade,bop1a_other,low,650.0,780.0
SALE_31_2025,dust,primary_orth_better,high,1220.0,1650.0
SALE_31_2025,dust,primary_orth_better,medium,1060.0,1260.0
SALE_31_2025,dust,primary_orth_better,low,1000.0,1500.0
SALE_31_2025,dust,primary_ctc_better,high,1060.0,1160.0
SALE_31_2025,dust,primary_ctc_better,medium,1080.0,1180.0
SALE_31_2025,dust,primary_ctc_better,low,1100.0,1400.0
SALE_31_2025,dust,primary_orth_below_best,high,950.0,1200.0
SALE_31_2025,dust,primary_orth_below_best,medium,850.0,1040.0
SALE_31_2025,dust,primary_orth_below_best,low,810.0,980.0
SALE_31_2025,dust,primary_ctc_other,high,880.0,1040.0
SALE_31_2025,dust,primary_ctc_other,medium,1000.0,1060.0
SALE_31_2025,dust,primary_ctc_other,low,740.0,1080.0
SALE_31_2025,dust,primary_orth_other,high,650.0,940.0
SALE_31_2025,dust,primary_orth_other,medium,570.0,840.0
SALE_31_2025,dust,primary_orth_other,low,550.0,800.0
SALE_31_2025,dust,secondary_better,high,940.0,1060.0
SALE_31_2025,dust,secondary_better,medium,800.0,850.0
SALE_31_2025,dust,secondary_better,low,960.0,1300.0
SALE_31_2025,dust,secondary_other,high,590.0,920.0
SALE_31_2025,dust,secondary_other,medium,580.0,780.0
SALE_31_2025,dust,secondary_other,low,500.0,940.0
